t,Tv_w0p25,Ti_w0p25,absdT_w0p25,Tv_w0p50,Ti_w0p50,absdT_w0p50,Tv_w0p75,Ti_w0p75,absdT_w0p75,Tv_w1p00,Ti_w1p00,absdT_w1p00
0.0818899654559346,1.262784130077,1.20582380488425,0.0569603251927562,1.24324618016147,1.23513072975745,0.00811545040401485,1.24036111710674,1.23945832433946,0.000902792767282001,1.23993206090982,1.24010190863476,0.000169847724940775
0.0819170365188953,1.26276954406173,1.20584568390715,0.0569238601545818,1.24324188392776,1.23513717410801,0.00810470981975175,1.2403601405717,1.23945978914202,0.000900351429676149,1.23993185597357,1.24010221603914,0.000170360065567809
0.0819441075818559,1.26275496736439,1.20586754895317,0.0568874184112178,1.24323759310574,1.23514361034104,0.00809398276470441,1.24035916586377,1.23946125120392,0.000897914659847121,1.23993165154145,1.24010252268732,0.000170871145866558
0.0819711786448166,1.26274039997895,1.20588940003133,0.0568509999476243,1.24323330768858,1.23515003846679,0.00808326922178915,1.24035819297953,1.23946271053029,0.000895482449240426,1.23993144761222,1.24010282858116,0.000171380968940982
0.0819982497077772,1.26272584189941,1.20591123715064,0.0568146047487705,1.24322902766944,1.2351564584955,0.00807256917394383,1.24035722191556,1.23946416712624,0.000893054789317782,1.23993124418464,1.24010313372253,0.000171889537886605
0.0820253207707378,1.26271129311975,1.20593306032012,0.0567782327996358,1.24322475304151,1.23516287043738,0.00806188260412899,1.24035625266845,1.2394656209969,0.000890631671556452,1.23993104125748,1.24010343811327,0.000172396855792067
0.0820523918336985,1.26269675363398,1.20595486954877,0.0567418840852096,1.24322048379799,1.23516927430267,0.00805120949532512,1.24035528523481,1.23946707214736,0.000888213087450129,1.2399308388295,1.24010374175524,0.000172902925737795
0.0820794628966591,1.2626822234361,1.20597666484561,0.056705558590491,1.24321621993208,1.23517567010154,0.00804054983053559,1.24035431961123,1.23946852058272,0.00088579902850805,1.23993063689948,1.24010404465028,0.000173407750796883
0.0821065339596198,1.2626677025201,1.20599844621961,0.0566692563004891,1.24321196143698,1.23518205784419,0.00802990359278533,1.24035335579433,1.23946996630808,0.000883389486256103,1.23993043546619,1.24010434680022,0.00017391133403466
0.0821336050225804,1.26265319087999,1.20602021367977,0.056632977200223,1.24320770830591,1.23518843754079,0.00801927076511988,1.24035239378072,1.23947140932849,0.000880984452234834,1.2399302345284,1.2401046482069,0.000174413678509344
